state,year,district,DemVotesMajorPercent,incumb_district,midterm,house_party_in_power_at_election,pres_party_in_power_at_election,mean_dem_natl_gb_margin,total_avg_rating,democratic_house,democratic_president,midterm_election,previous_voteshare
New Jersey,1966,13,71.83,1,midterm,D,D,11.2,NA,1,1,1,78.23
New Jersey,1966,14,70.44,1,midterm,D,D,11.2,NA,1,1,1,74.6
New Jersey,1966,15,57.85,1,midterm,D,D,11.2,NA,1,1,1,63.15
New Mexico,1966,0,52.93,1,midterm,D,D,11.2,NA,1,1,1,55.67
New York,1966,1,63.62,1,midterm,D,D,11.2,NA,1,1,1,64.92
New York,1966,2,38.44,1,midterm,D,D,11.2,NA,1,1,1,48.35
New York,1966,3,50.26,1,midterm,D,D,11.2,NA,1,1,1,50.69
New York,1966,4,34.94,1,midterm,D,D,11.2,NA,1,1,1,44.84
New York,1966,5,50.64,1,midterm,D,D,11.2,NA,1,1,1,55.79
New York,1966,6,33.26,1,midterm,D,D,11.2,NA,1,1,1,42.95
New York,1966,7,73.02,1,midterm,D,D,11.2,NA,1,1,1,71.13
New York,1966,8,75.92,1,midterm,D,D,11.2,NA,1,1,1,77.01
New York,1966,9,57.22,1,midterm,D,D,11.2,NA,1,1,1,69.23
New York,1966,10,82.07,1,midterm,D,D,11.2,NA,1,1,1,87.53
New York,1966,11,76.35,0,midterm,D,D,11.2,NA,1,1,1,80.89
New York,1966,12,74.89,0,midterm,D,D,11.2,NA,1,1,1,81.69
New York,1966,13,76.86,1,midterm,D,D,11.2,NA,1,1,1,78.8
New York,1966,14,76.19,1,midterm,D,D,11.2,NA,1,1,1,77.44
New York,1966,15,56.84,1,midterm,D,D,11.2,NA,1,1,1,53.6
New York,1966,16,57.4,1,midterm,D,D,11.2,NA,1,1,1,61.4
New York,1966,17,49.21,0,midterm,D,D,11.2,NA,1,1,1,24.69
New York,1966,18,80.88,0,midterm,D,D,11.2,NA,1,1,1,89.02
New York,1966,19,68.76,1,midterm,D,D,11.2,NA,1,1,1,77.35
New York,1966,20,78.31,1,midterm,D,D,11.2,NA,1,1,1,84.13
New York,1966,21,83.58,1,midterm,D,D,11.2,NA,1,1,1,85.66
New York,1966,22,79.37,1,midterm,D,D,11.2,NA,1,1,1,87.38
New York,1966,23,79.55,1,midterm,D,D,11.2,NA,1,1,1,78.02
New York,1966,24,34.33,1,midterm,D,D,11.2,NA,1,1,1,36.55
New York,1966,25,54.65,0,midterm,D,D,11.2,NA,1,1,1,56.22
New York,1966,26,26.81,1,midterm,D,D,11.2,NA,1,1,1,43.49
New York,1966,27,51.49,1,midterm,D,D,11.2,NA,1,1,1,51.64
New York,1966,28,52.05,1,midterm,D,D,11.2,NA,1,1,1,53.28
New York,1966,29,45.85,0,midterm,D,D,11.2,NA,1,1,1,69.25
New York,1966,30,34.99,1,midterm,D,D,11.2,NA,1,1,1,49.72
New York,1966,31,32.4,1,midterm,D,D,11.2,NA,1,1,1,45.35
New York,1966,32,27.73,1,midterm,D,D,11.2,NA,1,1,1,46.6
New York,1966,33,34.11,1,midterm,D,D,11.2,NA,1,1,1,41.61
New York,1966,34,59.01,1,midterm,D,D,11.2,NA,1,1,1,51.2
New York,1966,35,65.83,1,midterm,D,D,11.2,NA,1,1,1,63.98
New York,1966,36,25.15,1,midterm,D,D,11.2,NA,1,1,1,43.15
New York,1966,37,30.69,1,midterm,D,D,11.2,NA,1,1,1,44.84
New York,1966,38,30.35,1,midterm,D,D,11.2,NA,1,1,1,41.57
New York,1966,39,52.31,1,midterm,D,D,11.2,NA,1,1,1,52.75
New York,1966,40,38.76,1,midterm,D,D,11.2,NA,1,1,1,47.33
New York,1966,41,76.4,1,midterm,D,D,11.2,NA,1,1,1,82.09
North Carolina,1966,1,61.35,0,midterm,D,D,11.2,NA,1,1,1,82.56
North Carolina,1966,2,64.95,1,midterm,D,D,11.2,NA,1,1,1,87.76
North Carolina,1966,4,43.47,0,midterm,D,D,11.2,NA,1,1,1,51.79
North Carolina,1966,5,53.06,0,midterm,D,D,11.2,NA,1,1,1,51.6
North Carolina,1966,6,51.62,1,midterm,D,D,11.2,NA,1,1,1,61.37
North Carolina,1966,8,28.49,0,midterm,D,D,11.2,NA,1,1,1,45.7
North Carolina,1966,9,36.66,1,midterm,D,D,11.2,NA,1,1,1,44.82
North Carolina,1966,10,56.13,1,midterm,D,D,11.2,NA,1,1,1,58.65
North Carolina,1966,11,52.78,1,midterm,D,D,11.2,NA,1,1,1,60.53
North Dakota,1966,1,33.79,1,midterm,D,D,11.2,NA,1,1,1,47.6
North Dakota,1966,2,48.05,0,midterm,D,D,11.2,NA,1,1,1,52.54
Ohio,1966,1,47.07,0,midterm,D,D,11.2,NA,1,1,1,51.88
Ohio,1966,2,29.28,1,midterm,D,D,11.2,NA,1,1,1,39.46
Ohio,1966,3,46.21,0,midterm,D,D,11.2,NA,1,1,1,52.02
Ohio,1966,4,36.4,1,midterm,D,D,11.2,NA,1,1,1,44.33
Ohio,1966,5,24.67,1,midterm,D,D,11.2,NA,1,1,1,34.11
Ohio,1966,6,32.08,1,midterm,D,D,11.2,NA,1,1,1,39.95
Ohio,1966,8,32.95,1,midterm,D,D,11.2,NA,1,1,1,38.24
Ohio,1966,9,60.76,1,midterm,D,D,11.2,NA,1,1,1,62.9
Ohio,1966,10,47.98,0,midterm,D,D,11.2,NA,1,1,1,52.39
Ohio,1966,11,30.69,1,midterm,D,D,11.2,NA,1,1,1,44.63
Ohio,1966,12,35.83,1,midterm,D,D,11.2,NA,1,1,1,44.6
Ohio,1966,13,34.47,1,midterm,D,D,11.2,NA,1,1,1,45.26
Ohio,1966,14,40.35,1,midterm,D,D,11.2,NA,1,1,1,45.33
Ohio,1966,15,40.09,0,midterm,D,D,11.2,NA,1,1,1,66.13
Ohio,1966,16,38.9,1,midterm,D,D,11.2,NA,1,1,1,47.81
Ohio,1966,17,44.67,1,midterm,D,D,11.2,NA,1,1,1,48.51
Ohio,1966,18,64.15,1,midterm,D,D,11.2,NA,1,1,1,68.81
Ohio,1966,19,71.87,1,midterm,D,D,11.2,NA,1,1,1,76.32
Ohio,1966,20,76.05,1,midterm,D,D,11.2,NA,1,1,1,74.43
Ohio,1966,21,81.69,1,midterm,D,D,11.2,NA,1,1,1,90.11
Ohio,1966,22,44.13,1,midterm,D,D,11.2,NA,1,1,1,43.36
Ohio,1966,23,26.78,1,midterm,D,D,11.2,NA,1,1,1,32.78
Ohio,1966,24,41.5,0,midterm,D,D,11.2,NA,1,1,1,NA
Oklahoma,1966,1,30.34,1,midterm,D,D,11.2,NA,1,1,1,36.48
Oklahoma,1966,2,53.62,1,midterm,D,D,11.2,NA,1,1,1,61.41
Oklahoma,1966,3,77.22,1,midterm,D,D,11.2,NA,1,1,1,79.03
Oklahoma,1966,4,50.25,1,midterm,D,D,11.2,NA,1,1,1,60.73
Oklahoma,1966,5,69.62,1,midterm,D,D,11.2,NA,1,1,1,70.81
Oklahoma,1966,6,48.64,0,midterm,D,D,11.2,NA,1,1,1,56.66
Oregon,1966,1,25.66,1,midterm,D,D,11.2,NA,1,1,1,46.94
Oregon,1966,2,63.26,1,midterm,D,D,11.2,NA,1,1,1,68.06
Oregon,1966,3,66.96,1,midterm,D,D,11.2,NA,1,1,1,65.69
Oregon,1966,4,37.3,0,midterm,D,D,11.2,NA,1,1,1,64.81
Pennsylvania,1966,1,66.07,1,midterm,D,D,11.2,NA,1,1,1,71.83
Pennsylvania,1966,2,59.92,1,midterm,D,D,11.2,NA,1,1,1,80.24
Pennsylvania,1966,3,56.64,1,midterm,D,D,11.2,NA,1,1,1,72.02
Pennsylvania,1966,4,51.88,0,midterm,D,D,11.2,NA,1,1,1,64.13
Pennsylvania,1966,5,59.14,1,midterm,D,D,11.2,NA,1,1,1,65.21
Pennsylvania,1966,6,56.14,1,midterm,D,D,11.2,NA,1,1,1,62.05
Pennsylvania,1966,7,36.77,0,midterm,D,D,11.2,NA,1,1,1,48.85
Pennsylvania,1966,8,40.45,0,midterm,D,D,11.2,NA,1,1,1,48.91
Pennsylvania,1966,9,37.38,1,midterm,D,D,11.2,NA,1,1,1,42.31
Pennsylvania,1966,10,33.23,1,midterm,D,D,11.2,NA,1,1,1,49.21
Pennsylvania,1966,11,67.24,1,midterm,D,D,11.2,NA,1,1,1,77.44
Pennsylvania,1966,12,33.07,1,midterm,D,D,11.2,NA,1,1,1,41.43
Pennsylvania,1966,13,27.52,1,midterm,D,D,11.2,NA,1,1,1,40.92
Pennsylvania,1966,14,68.27,1,midterm,D,D,11.2,NA,1,1,1,74.84
Pennsylvania,1966,15,52.28,1,midterm,D,D,11.2,NA,1,1,1,66.06
Pennsylvania,1966,16,30.79,0,midterm,D,D,11.2,NA,1,1,1,35.86
Pennsylvania,1966,17,33.81,1,midterm,D,D,11.2,NA,1,1,1,42
Pennsylvania,1966,18,32.87,1,midterm,D,D,11.2,NA,1,1,1,37.39
Pennsylvania,1966,19,48.34,0,midterm,D,D,11.2,NA,1,1,1,50.83
Pennsylvania,1966,20,65.87,1,midterm,D,D,11.2,NA,1,1,1,74.42
Pennsylvania,1966,21,64.24,1,midterm,D,D,11.2,NA,1,1,1,65.84
Pennsylvania,1966,22,32.52,1,midterm,D,D,11.2,NA,1,1,1,43.03
Pennsylvania,1966,23,37.2,1,midterm,D,D,11.2,NA,1,1,1,45.11
Pennsylvania,1966,24,55.27,1,midterm,D,D,11.2,NA,1,1,1,50.76
Pennsylvania,1966,25,64.52,1,midterm,D,D,11.2,NA,1,1,1,70.34
Pennsylvania,1966,26,64.06,1,midterm,D,D,11.2,NA,1,1,1,68.14
Pennsylvania,1966,27,32.32,0,midterm,D,D,11.2,NA,1,1,1,37.27
Rhode Island,1966,1,56.81,0,midterm,D,D,11.2,NA,1,1,1,66.25
Rhode Island,1966,2,64.66,1,midterm,D,D,11.2,NA,1,1,1,81.35
South Carolina,1966,2,35.66,1,midterm,D,D,11.2,NA,1,1,1,52.84
South Carolina,1966,3,57.76,1,midterm,D,D,11.2,NA,1,1,1,93.16
South Carolina,1966,6,61.74,0,midterm,D,D,11.2,NA,1,1,1,65.01
South Dakota,1966,1,33.3,1,midterm,D,D,11.2,NA,1,1,1,NA
South Dakota,1966,2,39.49,1,midterm,D,D,11.2,NA,1,1,1,44.04
Tennessee,1966,2,21.15,1,midterm,D,D,11.2,NA,1,1,1,45.24
Tennessee,1966,3,35.78,1,midterm,D,D,11.2,NA,1,1,1,45.39
Tennessee,1966,5,63,0,midterm,D,D,11.2,NA,1,1,1,59.77
Tennessee,1966,7,51.11,0,midterm,D,D,11.2,NA,1,1,1,NA
Tennessee,1966,8,75.18,1,midterm,D,D,11.2,NA,1,1,1,69.15
Tennessee,1966,9,47.84,0,midterm,D,D,11.2,NA,1,1,1,52.64
Texas,1966,3,53.42,1,midterm,D,D,11.2,NA,1,1,1,59.32
Texas,1966,5,61,1,midterm,D,D,11.2,NA,1,1,1,57.46
Texas,1966,7,42.64,0,midterm,D,D,11.2,NA,1,1,1,83.64
Texas,1966,10,75.13,0,midterm,D,D,11.2,NA,1,1,1,75.77
Texas,1966,13,57.07,1,midterm,D,D,11.2,NA,1,1,1,75.18
Texas,1966,18,40.54,0,midterm,D,D,11.2,NA,1,1,1,54.99
Utah,1966,1,33.5,1,midterm,D,D,11.2,NA,1,1,1,44.03
Utah,1966,2,38.75,0,midterm,D,D,11.2,NA,1,1,1,57.54
Vermont,1966,0,34.36,1,midterm,D,D,11.2,NA,1,1,1,43.56
Virginia,1966,5,56.18,1,midterm,D,D,11.2,NA,1,1,1,63.47
Virginia,1966,6,19.16,1,midterm,D,D,11.2,NA,1,1,1,43.76
Virginia,1966,7,59.25,1,midterm,D,D,11.2,NA,1,1,1,69.61
Virginia,1966,8,42.76,0,midterm,D,D,11.2,NA,1,1,1,76.15
Virginia,1966,9,46.28,0,midterm,D,D,11.2,NA,1,1,1,58.22
Virginia,1966,10,41.67,1,midterm,D,D,11.2,NA,1,1,1,49.33
Washington,1966,1,19.73,1,midterm,D,D,11.2,NA,1,1,1,40.09
Washington,1966,2,62.75,1,midterm,D,D,11.2,NA,1,1,1,54.87
Washington,1966,3,65.75,1,midterm,D,D,11.2,NA,1,1,1,70.16
Washington,1966,4,32.8,1,midterm,D,D,11.2,NA,1,1,1,34.74
Washington,1966,5,56.54,1,midterm,D,D,11.2,NA,1,1,1,53.45
Washington,1966,6,60.36,1,midterm,D,D,11.2,NA,1,1,1,52.09
Washington,1966,7,63.53,1,midterm,D,D,11.2,NA,1,1,1,55.57
West Virginia,1966,1,29.09,1,midterm,D,D,11.2,NA,1,1,1,38.57
West Virginia,1966,2,60.34,1,midterm,D,D,11.2,NA,1,1,1,64.95
West Virginia,1966,3,61.62,0,midterm,D,D,11.2,NA,1,1,1,65.4
West Virginia,1966,4,59.72,1,midterm,D,D,11.2,NA,1,1,1,61.21
West Virginia,1966,5,63.58,1,midterm,D,D,11.2,NA,1,1,1,69.97
Wisconsin,1966,1,48.96,0,midterm,D,D,11.2,NA,1,1,1,51.52
Wisconsin,1966,2,58.03,1,midterm,D,D,11.2,NA,1,1,1,63.61
Wisconsin,1966,3,31.16,1,midterm,D,D,11.2,NA,1,1,1,39.38
Wisconsin,1966,4,74.31,1,midterm,D,D,11.2,NA,1,1,1,74.17
Wisconsin,1966,5,70.25,1,midterm,D,D,11.2,NA,1,1,1,75.96
Wisconsin,1966,6,47.62,0,midterm,D,D,11.2,NA,1,1,1,50.78
Wisconsin,1966,7,34.85,1,midterm,D,D,11.2,NA,1,1,1,38.24
Wisconsin,1966,8,38.73,1,midterm,D,D,11.2,NA,1,1,1,40.44
Wisconsin,1966,9,35.85,1,midterm,D,D,11.2,NA,1,1,1,44.68
Wisconsin,1966,10,33.46,1,midterm,D,D,11.2,NA,1,1,1,43.84
Wyoming,1966,0,47.7,0,midterm,D,D,11.2,NA,1,1,1,50.79
Alabama,1964,1,40.09,0,pres,D,D,27.5,NA,1,1,0,NA
Alabama,1964,2,37.24,0,pres,D,D,27.5,NA,1,1,0,NA
Alabama,1964,4,40.92,0,pres,D,D,27.5,NA,1,1,0,73.41
Alabama,1964,5,52.99,0,pres,D,D,27.5,NA,1,1,0,NA
Alabama,1964,6,39.44,0,pres,D,D,27.5,NA,1,1,0,82.35
Alabama,1964,7,40.45,0,pres,D,D,27.5,NA,1,1,0,78.91
Alaska,1964,0,51.51,1,pres,D,D,27.5,NA,1,1,0,54.54
Arizona,1964,1,44.72,1,pres,D,D,27.5,NA,1,1,0,41.33
Arizona,1964,2,58.73,1,pres,D,D,27.5,NA,1,1,0,58.26
Arizona,1964,3,51.48,1,pres,D,D,27.5,NA,1,1,0,55.99
Arkansas,1964,3,54.74,1,pres,D,D,27.5,NA,1,1,0,69.35
California,1964,1,40.91,0,pres,D,D,27.5,NA,1,1,0,50.76
California,1964,2,64.63,1,pres,D,D,27.5,NA,1,1,0,64.63
California,1964,3,74.31,0,pres,D,D,27.5,NA,1,1,0,74.83
California,1964,4,71.92,1,pres,D,D,27.5,NA,1,1,0,56.51
California,1964,6,36.35,1,pres,D,D,27.5,NA,1,1,0,41.31
California,1964,7,66.13,1,pres,D,D,27.5,NA,1,1,0,64.52
California,1964,8,70.25,1,pres,D,D,27.5,NA,1,1,0,72.49
California,1964,9,69.76,1,pres,D,D,27.5,NA,1,1,0,65.95
California,1964,10,36.88,1,pres,D,D,27.5,NA,1,1,0,39.29
California,1964,11,45.21,1,pres,D,D,27.5,NA,1,1,0,37.67
California,1964,12,38.07,1,pres,D,D,27.5,NA,1,1,0,38.68
California,1964,13,42.61,1,pres,D,D,27.5,NA,1,1,0,35.06
California,1964,14,35.12,1,pres,D,D,27.5,NA,1,1,0,37.08
California,1964,15,70.9,1,pres,D,D,27.5,NA,1,1,0,69.99
California,1964,16,66.76,1,pres,D,D,27.5,NA,1,1,0,71.87
California,1964,17,67.67,1,pres,D,D,27.5,NA,1,1,0,67.16
California,1964,18,66.71,1,pres,D,D,27.5,NA,1,1,0,58.88
California,1964,19,65.43,1,pres,D,D,27.5,NA,1,1,0,61.56
California,1964,20,32.12,1,pres,D,D,27.5,NA,1,1,0,29.36
California,1964,21,90.33,1,pres,D,D,27.5,NA,1,1,0,84.6
California,1964,22,50.54,1,pres,D,D,27.5,NA,1,1,0,53.64
California,1964,23,44.56,0,pres,D,D,27.5,NA,1,1,0,64.17
California,1964,24,32.06,1,pres,D,D,27.5,NA,1,1,0,29.66
California,1964,25,55.45,1,pres,D,D,27.5,NA,1,1,0,53.61
California,1964,26,70.39,1,pres,D,D,27.5,NA,1,1,0,68.3
California,1964,27,48.27,0,pres,D,D,27.5,NA,1,1,0,52.12
California,1964,28,34.42,1,pres,D,D,27.5,NA,1,1,0,36.01
California,1964,29,58.56,1,pres,D,D,27.5,NA,1,1,0,55.65
California,1964,30,66.3,1,pres,D,D,27.5,NA,1,1,0,56.51
California,1964,31,64,1,pres,D,D,27.5,NA,1,1,0,52.21
California,1964,32,31.07,1,pres,D,D,27.5,NA,1,1,0,29.25
California,1964,33,51.73,0,pres,D,D,27.5,NA,1,1,0,59.03
California,1964,34,58.25,1,pres,D,D,27.5,NA,1,1,0,55.94
California,1964,35,34.99,1,pres,D,D,27.5,NA,1,1,0,31.46
California,1964,36,40.94,1,pres,D,D,27.5,NA,1,1,0,38.2
California,1964,37,58.25,1,pres,D,D,27.5,NA,1,1,0,51.35
California,1964,38,52.82,0,pres,D,D,27.5,NA,1,1,0,44.06
Colorado,1964,1,67.91,1,pres,D,D,27.5,NA,1,1,0,56
Colorado,1964,2,50.64,0,pres,D,D,27.5,NA,1,1,0,38.15
Colorado,1964,3,51.16,0,pres,D,D,27.5,NA,1,1,0,45.34
Colorado,1964,4,63.01,1,pres,D,D,27.5,NA,1,1,0,58.65
Connecticut,1964,1,69.97,1,pres,D,D,27.5,NA,1,1,0,57.83
Connecticut,1964,2,63.27,0,pres,D,D,27.5,NA,1,1,0,50.8
Connecticut,1964,3,63.9,0,pres,D,D,27.5,NA,1,1,0,56.02
Connecticut,1964,4,51.81,0,pres,D,D,27.5,NA,1,1,0,47.99
Connecticut,1964,5,67.3,0,pres,D,D,27.5,NA,1,1,0,58.51
Connecticut,1964,6,58.75,1,pres,D,D,27.5,NA,1,1,0,NA
Delaware,1964,0,56.57,1,pres,D,D,27.5,NA,1,1,0,53.02
Florida,1964,2,72.68,1,pres,D,D,27.5,NA,1,1,0,82.48
Florida,1964,3,65.72,1,pres,D,D,27.5,NA,1,1,0,57.6
Florida,1964,4,63.92,1,pres,D,D,27.5,NA,1,1,0,64.48
Florida,1964,6,66.05,1,pres,D,D,27.5,NA,1,1,0,64.19
Florida,1964,11,39.44,1,pres,D,D,27.5,NA,1,1,0,48.08
Florida,1964,12,39.41,1,pres,D,D,27.5,NA,1,1,0,35.48
Georgia,1964,3,42.55,0,pres,D,D,27.5,NA,1,1,0,NA
Georgia,1964,4,56.92,0,pres,D,D,27.5,NA,1,1,0,NA
Georgia,1964,5,54.03,1,pres,D,D,27.5,NA,1,1,0,55.56
Georgia,1964,7,54.72,1,pres,D,D,27.5,NA,1,1,0,72.41
Georgia,1964,9,60.52,1,pres,D,D,27.5,NA,1,1,0,NA
Hawaii,1964,0,61.06,0,pres,D,D,27.5,NA,1,1,0,63.56
Idaho,1964,1,51.72,1,pres,D,D,27.5,NA,1,1,0,53.03
Idaho,1964,2,47.78,0,pres,D,D,27.5,NA,1,1,0,52.84
Illinois,1964,1,84.91,1,pres,D,D,27.5,NA,1,1,0,74.09
Illinois,1964,2,67.28,1,pres,D,D,27.5,NA,1,1,0,62.27
Illinois,1964,3,59.14,1,pres,D,D,27.5,NA,1,1,0,51.57
Illinois,1964,4,41.07,1,pres,D,D,27.5,NA,1,1,0,35.11
Illinois,1964,5,63.72,1,pres,D,D,27.5,NA,1,1,0,63.37
Illinois,1964,6,83.37,0,pres,D,D,27.5,NA,1,1,0,77.72
Illinois,1964,7,85.93,0,pres,D,D,27.5,NA,1,1,0,78.82
Illinois,1964,8,66.1,1,pres,D,D,27.5,NA,1,1,0,60.8
Illinois,1964,9,63.86,0,pres,D,D,27.5,NA,1,1,0,54.84
Illinois,1964,10,39.16,1,pres,D,D,27.5,NA,1,1,0,33.36
Illinois,1964,11,56.86,1,pres,D,D,27.5,NA,1,1,0,52.74
Illinois,1964,12,41.41,1,pres,D,D,27.5,NA,1,1,0,36.14
Illinois,1964,13,42.18,1,pres,D,D,27.5,NA,1,1,0,36.32
Illinois,1964,14,41.02,0,pres,D,D,27.5,NA,1,1,0,40.29
Illinois,1964,15,41.56,1,pres,D,D,27.5,NA,1,1,0,38.88
Illinois,1964,16,43.62,1,pres,D,D,27.5,NA,1,1,0,33.08
Illinois,1964,17,43.56,1,pres,D,D,27.5,NA,1,1,0,37.51
Illinois,1964,18,46.01,1,pres,D,D,27.5,NA,1,1,0,38.81
Illinois,1964,19,52.41,0,pres,D,D,27.5,NA,1,1,0,44.09
Illinois,1964,20,45.19,1,pres,D,D,27.5,NA,1,1,0,47.1
Illinois,1964,21,64.98,1,pres,D,D,27.5,NA,1,1,0,59.99
Illinois,1964,22,47.05,1,pres,D,D,27.5,NA,1,1,0,40.25
Illinois,1964,23,54.56,1,pres,D,D,27.5,NA,1,1,0,51.71
Illinois,1964,24,75.72,1,pres,D,D,27.5,NA,1,1,0,73.75
Indiana,1964,1,63.89,1,pres,D,D,27.5,NA,1,1,0,60.79
Indiana,1964,2,47.11,1,pres,D,D,27.5,NA,1,1,0,42.4
Indiana,1964,3,60.65,1,pres,D,D,27.5,NA,1,1,0,51.9
Indiana,1964,4,47.92,1,pres,D,D,27.5,NA,1,1,0,44.44
Indiana,1964,5,55.18,1,pres,D,D,27.5,NA,1,1,0,51.64
Indiana,1964,6,45.86,1,pres,D,D,27.5,NA,1,1,0,47.34
Indiana,1964,7,45.84,0,pres,D,D,27.5,NA,1,1,0,42.19
Indiana,1964,8,56.47,1,pres,D,D,27.5,NA,1,1,0,55.68
Indiana,1964,9,54.41,0,pres,D,D,27.5,NA,1,1,0,49.42
Indiana,1964,10,49.55,1,pres,D,D,27.5,NA,1,1,0,47.06
Indiana,1964,11,50.49,0,pres,D,D,27.5,NA,1,1,0,45.75
Iowa,1964,1,51.02,0,pres,D,D,27.5,NA,1,1,0,38.9
Iowa,1964,2,52.19,0,pres,D,D,27.5,NA,1,1,0,47.19
Iowa,1964,3,49.87,1,pres,D,D,27.5,NA,1,1,0,43.26
Iowa,1964,4,53.64,0,pres,D,D,27.5,NA,1,1,0,44.15
Iowa,1964,5,70.1,1,pres,D,D,27.5,NA,1,1,0,62.77
Iowa,1964,6,53.35,0,pres,D,D,27.5,NA,1,1,0,41.53
Iowa,1964,7,53.52,0,pres,D,D,27.5,NA,1,1,0,43.95
Kansas,1964,1,48.84,1,pres,D,D,27.5,NA,1,1,0,44.17
Kansas,1964,2,48.86,0,pres,D,D,27.5,NA,1,1,0,34.79
Kansas,1964,3,37.83,1,pres,D,D,27.5,NA,1,1,0,36.62
Kansas,1964,4,40.64,0,pres,D,D,27.5,NA,1,1,0,33.07
Kansas,1964,5,43.62,1,pres,D,D,27.5,NA,1,1,0,46.7
Kentucky,1964,2,68.44,1,pres,D,D,27.5,NA,1,1,0,76.09
Kentucky,1964,3,53.82,0,pres,D,D,27.5,NA,1,1,0,49.18
Kentucky,1964,4,61.66,1,pres,D,D,27.5,NA,1,1,0,52.88
Kentucky,1964,5,46.86,0,pres,D,D,27.5,NA,1,1,0,55.42
Kentucky,1964,6,70.6,1,pres,D,D,27.5,NA,1,1,0,54.66
Kentucky,1964,7,69.68,1,pres,D,D,27.5,NA,1,1,0,57.15
Louisiana,1964,2,55.05,1,pres,D,D,27.5,NA,1,1,0,67.23
Louisiana,1964,3,62.29,1,pres,D,D,27.5,NA,1,1,0,83.6
Louisiana,1964,6,62.93,1,pres,D,D,27.5,NA,1,1,0,85.6
Louisiana,1964,8,54.52,0,pres,D,D,27.5,NA,1,1,0,64
Maine,1964,1,49.95,1,pres,D,D,27.5,NA,1,1,0,40.37
Maine,1964,2,62,0,pres,D,D,27.5,NA,1,1,0,48.87
Maryland,1964,1,46.91,1,pres,D,D,27.5,NA,1,1,0,46.83
Maryland,1964,0,69.4,1,pres,D,D,27.5,NA,1,1,0,55.69
Maryland,1964,2,65.9,1,pres,D,D,27.5,NA,1,1,0,51.92
Maryland,1964,4,77.76,1,pres,D,D,27.5,NA,1,1,0,72.32
Maryland,1964,5,60.97,0,pres,D,D,27.5,NA,1,1,0,59.48
Maryland,1964,6,45.52,1,pres,D,D,27.5,NA,1,1,0,39.07
Maryland,1964,7,79.49,1,pres,D,D,27.5,NA,1,1,0,70.01
Massachusetts,1964,4,71.75,1,pres,D,D,27.5,NA,1,1,0,64.53
Massachusetts,1964,5,34.99,1,pres,D,D,27.5,NA,1,1,0,42.61
Massachusetts,1964,6,35.39,1,pres,D,D,27.5,NA,1,1,0,43.81
Massachusetts,1964,7,76.95,1,pres,D,D,27.5,NA,1,1,0,71.58
Massachusetts,1964,9,84.6,1,pres,D,D,27.5,NA,1,1,0,44.29
Massachusetts,1964,10,37.02,1,pres,D,D,27.5,NA,1,1,0,34.53
Massachusetts,1964,12,40.37,1,pres,D,D,27.5,NA,1,1,0,35.81
Michigan,1964,1,84.34,0,pres,D,D,27.5,NA,1,1,0,89.25
Michigan,1964,2,50.5,0,pres,D,D,27.5,NA,1,1,0,41.62
Michigan,1964,3,52.68,0,pres,D,D,27.5,NA,1,1,0,40.52
Michigan,1964,4,45.71,1,pres,D,D,27.5,NA,1,1,0,36.21
Michigan,1964,5,38.78,0,pres,D,D,27.5,NA,1,1,0,32.96
Michigan,1964,6,43.44,1,pres,D,D,27.5,NA,1,1,0,45.48
Michigan,1964,7,65.72,0,pres,D,D,27.5,NA,1,1,0,56.27
Michigan,1964,8,45.26,1,pres,D,D,27.5,NA,1,1,0,39.54
Michigan,1964,9,42.57,1,pres,D,D,27.5,NA,1,1,0,40.59
Michigan,1964,10,43.38,1,pres,D,D,27.5,NA,1,1,0,38.53
Michigan,1964,11,53.26,0,pres,D,D,27.5,NA,1,1,0,43.33
Michigan,1964,12,74.84,1,pres,D,D,27.5,NA,1,1,0,36.71
Michigan,1964,13,86.06,1,pres,D,D,27.5,NA,1,1,0,71.21
Michigan,1964,14,66.91,1,pres,D,D,27.5,NA,1,1,0,61.76
Michigan,1964,15,70.95,0,pres,D,D,27.5,NA,1,1,0,83.03
Michigan,1964,16,73.49,1,pres,D,D,27.5,NA,1,1,0,67.88
Michigan,1964,17,72.92,1,pres,D,D,27.5,NA,1,1,0,59.26
Michigan,1964,18,40.45,1,pres,D,D,27.5,NA,1,1,0,40.37
Michigan,1964,19,53.39,0,pres,D,D,27.5,NA,1,1,0,NA
Mississippi,1964,4,44.3,0,pres,D,D,27.5,NA,1,1,0,NA
Missouri,1964,1,76.88,1,pres,D,D,27.5,NA,1,1,0,70.69
Missouri,1964,2,46.86,1,pres,D,D,27.5,NA,1,1,0,43.67
Missouri,1964,3,71.66,1,pres,D,D,27.5,NA,1,1,0,70.5
Missouri,1964,4,63.88,1,pres,D,D,27.5,NA,1,1,0,53.91
Missouri,1964,5,67.92,1,pres,D,D,27.5,NA,1,1,0,58.88
Missouri,1964,6,64.68,1,pres,D,D,27.5,NA,1,1,0,55.34
Missouri,1964,7,48.29,1,pres,D,D,27.5,NA,1,1,0,42.32
Missouri,1964,8,65.19,1,pres,D,D,27.5,NA,1,1,0,59.01
Missouri,1964,9,62.4,0,pres,D,D,27.5,NA,1,1,0,61.23
Missouri,1964,10,67.44,1,pres,D,D,27.5,NA,1,1,0,60.64
Montana,1964,1,53.92,1,pres,D,D,27.5,NA,1,1,0,52.78
